lead_id,channel,campaign,stage,device,region,conversion,revenue
2216,Referral,Campaign C,Visited,Desktop,North,0,17557.17
2217,Paid Ads,Campaign C,Visited,Desktop,West,0,49910.56
2218,Paid Ads,Campaign C,Visited,Desktop,North,0,41445.31
2219,Referral,Campaign C,Customer,Desktop,North,0,44311.19
2220,Referral,Campaign C,Qualified,Desktop,South,0,46915.68
2221,Referral,Campaign A,Leads,Tablet,East,0,17705.86
2222,Paid Ads,Campaign C,Qualified,Desktop,North,1,15556.77
2223,Referral,Campaign C,Leads,Mobile,West,0,12469.06
2224,Referral,Campaign C,Proposal,Tablet,East,0,41675.73
2225,Social Media,Campaign B,Leads,Tablet,West,0,34298.04
2226,Organic,Campaign A,Visited,Mobile,East,0,12572.43
2227,Email,Campaign A,Visited,Mobile,East,0,19472.7
2228,Organic,Campaign A,Leads,Tablet,North,0,25828.88
2229,Social Media,Campaign C,Customer,Desktop,South,0,26878.86
2230,Email,Campaign C,Leads,Tablet,North,0,44547.66
2231,Referral,Campaign B,Proposal,Tablet,East,0,19647.74
2232,Social Media,Campaign A,Proposal,Mobile,North,0,45517.68
2233,Referral,Campaign C,Visited,Tablet,North,0,22627.01
2234,Paid Ads,Campaign A,Visited,Desktop,East,0,37572.26
2235,Social Media,Campaign B,Visited,Mobile,East,0,46582.46
2236,Paid Ads,Campaign B,Qualified,Tablet,North,0,45471.21
2237,Social Media,Campaign B,Visited,Tablet,North,0,3790.69
2238,Social Media,Campaign A,Leads,Desktop,North,0,11079.51
2239,Paid Ads,Campaign C,Leads,Tablet,West,1,24368.37
2240,Email,Campaign C,Qualified,Tablet,North,1,22146.16
2241,Organic,Campaign B,Visited,Tablet,West,0,32403.69
2242,Referral,Campaign C,Leads,Tablet,South,1,47290.74
2243,Social Media,Campaign B,Leads,Desktop,West,0,6507.83
2244,Referral,Campaign A,Leads,Tablet,North,1,23141.07
2245,Paid Ads,Campaign B,Proposal,Tablet,South,0,10428.14
2246,Referral,Campaign A,Visited,Tablet,West,0,44811.27
2247,Paid Ads,Campaign B,Proposal,Mobile,West,0,48264.43
2248,Referral,Campaign C,Qualified,Desktop,East,0,24456.38
2249,Organic,Campaign C,Qualified,Mobile,South,0,6096.5
2250,Organic,Campaign B,Qualified,Mobile,East,1,39479.44
2251,Organic,Campaign C,Leads,Desktop,South,0,35159.93
2252,Organic,Campaign C,Visited,Mobile,West,0,18378.87
2253,Organic,Campaign C,Qualified,Mobile,East,1,44482.97
2254,Organic,Campaign A,Leads,Mobile,North,0,48815.76
2255,Paid Ads,Campaign C,Qualified,Desktop,West,0,28334.84
2256,Social Media,Campaign A,Leads,Tablet,South,0,28720.67
2257,Referral,Campaign B,Customer,Desktop,South,0,15578.16
2258,Organic,Campaign C,Qualified,Desktop,East,0,29640.8
2259,Paid Ads,Campaign C,Visited,Desktop,East,0,22542.47
2260,Paid Ads,Campaign C,Leads,Mobile,South,0,15807.36
2261,Paid Ads,Campaign B,Proposal,Tablet,West,0,4292.07
2262,Social Media,Campaign A,Proposal,Desktop,East,1,13382.69
2263,Referral,Campaign A,Leads,Desktop,North,0,10694.88
2264,Social Media,Campaign C,Proposal,Tablet,South,0,27560.06
2265,Email,Campaign B,Visited,Tablet,North,0,30481.83
2266,Paid Ads,Campaign B,Leads,Tablet,South,0,30820.01
2267,Email,Campaign B,Proposal,Mobile,North,0,20020.87
2268,Organic,Campaign B,Proposal,Tablet,West,0,21640.26
2269,Organic,Campaign B,Qualified,Mobile,South,0,41877.68
2270,Social Media,Campaign A,Proposal,Desktop,West,0,24335.41
2271,Referral,Campaign A,Visited,Mobile,East,0,49400.89
2272,Email,Campaign A,Proposal,Tablet,South,0,22541.24
2273,Referral,Campaign C,Leads,Mobile,West,0,32829.47
2274,Social Media,Campaign B,Visited,Tablet,North,0,3467.79
2275,Organic,Campaign C,Visited,Mobile,West,0,33013.66
2276,Referral,Campaign B,Leads,Desktop,South,0,42719.89
2277,Referral,Campaign A,Visited,Mobile,West,1,47180.43
2278,Organic,Campaign C,Leads,Desktop,North,0,49868.71
2279,Email,Campaign A,Visited,Tablet,North,0,14826.75
2280,Organic,Campaign B,Visited,Desktop,North,1,29193.13
2281,Referral,Campaign B,Qualified,Tablet,East,0,23085.18
2282,Email,Campaign B,Leads,Tablet,South,0,28627.06
2283,Email,Campaign A,Leads,Desktop,North,0,8715.19
2284,Organic,Campaign B,Qualified,Desktop,East,0,42951.33
2285,Referral,Campaign A,Proposal,Mobile,North,0,45568.88
2286,Social Media,Campaign C,Proposal,Mobile,West,0,23033.42
2287,Referral,Campaign B,Leads,Desktop,South,0,14741.06
2288,Paid Ads,Campaign B,Qualified,Desktop,West,0,7900.84
2289,Social Media,Campaign B,Visited,Desktop,East,1,34504.48
2290,Email,Campaign C,Visited,Desktop,West,0,16299.36
2291,Social Media,Campaign B,Leads,Tablet,West,1,45567.39
2292,Email,Campaign A,Proposal,Desktop,North,1,33879.61
2293,Email,Campaign A,Visited,Desktop,West,1,32638.58
2294,Social Media,Campaign B,Visited,Desktop,North,1,28410.7
2295,Email,Campaign B,Visited,Desktop,North,0,3243.04
2296,Email,Campaign C,Proposal,Tablet,South,0,46664.2
2297,Paid Ads,Campaign C,Qualified,Mobile,East,0,31768.94
2298,Referral,Campaign C,Visited,Mobile,East,0,49709.04
2299,Referral,Campaign B,Qualified,Mobile,East,1,27330.46
2300,Paid Ads,Campaign C,Leads,Mobile,North,1,35795.43
2301,Social Media,Campaign C,Qualified,Mobile,East,0,3754.27
2302,Organic,Campaign A,Visited,Tablet,North,0,31955.07
2303,Organic,Campaign C,Proposal,Mobile,South,0,38467.83
2304,Organic,Campaign A,Leads,Tablet,East,0,39147.2
2305,Paid Ads,Campaign A,Qualified,Tablet,North,0,38735.47
2306,Paid Ads,Campaign C,Visited,Mobile,East,0,12087.85
2307,Email,Campaign A,Leads,Mobile,East,1,48794.53
2308,Organic,Campaign B,Leads,Mobile,South,0,49763.92
2309,Social Media,Campaign B,Leads,Desktop,West,1,4704.2
2310,Social Media,Campaign C,Visited,Tablet,East,0,46885.87
2311,Organic,Campaign B,Proposal,Mobile,South,1,15183.01
2312,Organic,Campaign A,Visited,Desktop,East,0,34774.92
2313,Organic,Campaign B,Qualified,Tablet,East,1,17567.44
2314,Paid Ads,Campaign C,Proposal,Desktop,East,0,48419.96
2315,Paid Ads,Campaign C,Qualified,Desktop,East,0,5973.69
2316,Paid Ads,Campaign A,Qualified,Mobile,West,0,25389.59
2317,Referral,Campaign C,Qualified,Tablet,West,1,21974.34
2318,Social Media,Campaign B,Leads,Desktop,East,0,16975.15
2319,Social Media,Campaign C,Proposal,Tablet,East,0,32631.17
2320,Email,Campaign A,Visited,Mobile,South,0,7421.73
2321,Paid Ads,Campaign C,Qualified,Tablet,South,0,36116.46
2322,Referral,Campaign B,Qualified,Desktop,North,1,49049.01
2323,Referral,Campaign A,Leads,Desktop,West,0,40423.38
2324,Social Media,Campaign B,Leads,Tablet,East,0,43140.82
2325,Paid Ads,Campaign A,Leads,Desktop,West,1,18622.2
2326,Email,Campaign C,Proposal,Desktop,South,1,16919.44
2327,Paid Ads,Campaign A,Customer,Desktop,West,1,26335.37
2328,Organic,Campaign A,Leads,Mobile,West,0,3240.6
2329,Paid Ads,Campaign C,Qualified,Mobile,East,0,47322.55
2330,Organic,Campaign B,Customer,Desktop,East,0,8045.47
2331,Organic,Campaign C,Visited,Tablet,South,0,45247.64
2332,Email,Campaign A,Visited,Mobile,East,0,5095.53
2333,Social Media,Campaign C,Qualified,Tablet,South,0,41308.62
2334,Paid Ads,Campaign A,Proposal,Desktop,South,0,8446.16
2335,Organic,Campaign C,Proposal,Desktop,North,0,2868.45
2336,Paid Ads,Campaign C,Leads,Tablet,North,1,36254.98
2337,Social Media,Campaign B,Visited,Mobile,North,0,14733.0
2338,Social Media,Campaign A,Leads,Tablet,West,0,36010.31
2339,Referral,Campaign B,Visited,Tablet,North,1,28199.18
2340,Social Media,Campaign A,Visited,Desktop,East,0,6331.56
2341,Email,Campaign C,Proposal,Mobile,East,0,46674.37
2342,Organic,Campaign A,Visited,Tablet,North,1,23163.39
2343,Referral,Campaign B,Proposal,Mobile,West,1,36987.92
2344,Email,Campaign B,Leads,Desktop,South,0,25550.01
2345,Paid Ads,Campaign B,Qualified,Mobile,West,0,30613.71
2346,Organic,Campaign A,Visited,Desktop,West,0,15835.91
2347,Social Media,Campaign B,Leads,Mobile,South,0,10817.65
2348,Organic,Campaign B,Visited,Tablet,South,0,27585.94
2349,Paid Ads,Campaign B,Customer,Desktop,South,0,22570.73
2350,Referral,Campaign C,Proposal,Tablet,East,0,20115.55
2351,Referral,Campaign C,Leads,Desktop,South,0,33955.79
2352,Referral,Campaign A,Visited,Mobile,South,0,34834.82
2353,Social Media,Campaign A,Customer,Mobile,West,0,3250.08
2354,Email,Campaign B,Leads,Desktop,West,0,17598.48
2355,Email,Campaign C,Visited,Desktop,North,0,21176.46
2356,Organic,Campaign B,Qualified,Desktop,West,0,5747.72
2357,Social Media,Campaign B,Customer,Mobile,South,0,12559.14
2358,Referral,Campaign C,Visited,Desktop,East,0,3530.45
2359,Referral,Campaign C,Visited,Desktop,West,0,49815.86
2360,Paid Ads,Campaign C,Customer,Tablet,West,0,37091.3
2361,Paid Ads,Campaign A,Visited,Desktop,South,0,5285.06
2362,Referral,Campaign A,Visited,Tablet,West,0,1992.22
2363,Referral,Campaign B,Qualified,Tablet,West,0,36245.1
2364,Social Media,Campaign A,Proposal,Tablet,South,0,22520.42
2365,Email,Campaign C,Leads,Mobile,West,0,39553.04
2366,Paid Ads,Campaign C,Customer,Tablet,East,0,46250.33
2367,Email,Campaign A,Qualified,Desktop,North,0,30365.72
2368,Social Media,Campaign B,Visited,Mobile,West,0,10168.31
2369,Referral,Campaign B,Customer,Mobile,East,1,39327.51
2370,Email,Campaign A,Leads,Mobile,West,0,47834.78
2371,Referral,Campaign B,Visited,Mobile,North,0,29431.33
2372,Referral,Campaign B,Qualified,Mobile,South,1,34417.87
2373,Organic,Campaign B,Leads,Mobile,North,1,17536.26
2374,Email,Campaign C,Visited,Mobile,West,0,19694.86
2375,Email,Campaign C,Visited,Tablet,North,0,36998.07
2376,Referral,Campaign A,Leads,Desktop,North,0,46460.78
2377,Social Media,Campaign C,Proposal,Desktop,South,0,31820.43
2378,Organic,Campaign B,Qualified,Tablet,West,0,39702.55
2379,Referral,Campaign C,Customer,Tablet,North,0,9410.12
2380,Paid Ads,Campaign A,Visited,Mobile,North,0,11386.0
2381,Paid Ads,Campaign C,Visited,Mobile,South,0,27069.7
2382,Organic,Campaign B,Visited,Tablet,East,0,9651.16
2383,Social Media,Campaign B,Visited,Mobile,West,1,32114.76
2384,Referral,Campaign A,Visited,Desktop,East,1,15291.01
2385,Email,Campaign C,Proposal,Desktop,East,0,39785.1
2386,Organic,Campaign C,Customer,Mobile,South,0,40597.41
2387,Social Media,Campaign C,Customer,Mobile,South,0,23725.59
2388,Email,Campaign B,Visited,Mobile,West,0,9859.72
2389,Paid Ads,Campaign A,Proposal,Desktop,East,1,32691.97
2390,Paid Ads,Campaign C,Leads,Mobile,North,1,49646.56
2391,Email,Campaign B,Visited,Tablet,East,0,31506.95
2392,Organic,Campaign B,Proposal,Mobile,South,0,2752.96
2393,Paid Ads,Campaign B,Qualified,Tablet,North,0,1847.4
2394,Referral,Campaign C,Visited,Mobile,North,0,16697.74
2395,Email,Campaign C,Leads,Mobile,South,0,10593.41
2396,Email,Campaign C,Visited,Desktop,North,0,40839.51
2397,Paid Ads,Campaign C,Qualified,Tablet,East,0,42395.48
2398,Organic,Campaign C,Leads,Tablet,South,0,13672.32
2399,Referral,Campaign C,Customer,Tablet,West,0,16956.59
2400,Organic,Campaign C,Visited,Desktop,South,1,12576.1
2401,Social Media,Campaign C,Leads,Tablet,West,0,45510.74
2402,Social Media,Campaign C,Leads,Desktop,West,0,25629.82
2403,Paid Ads,Campaign B,Leads,Mobile,South,0,33150.72
2404,Paid Ads,Campaign C,Leads,Mobile,South,0,21358.62
2405,Paid Ads,Campaign A,Qualified,Tablet,West,0,31919.7
2406,Social Media,Campaign B,Proposal,Mobile,West,0,19906.91
2407,Organic,Campaign C,Customer,Mobile,North,1,17644.24
2408,Organic,Campaign A,Proposal,Tablet,South,0,32089.52
2409,Paid Ads,Campaign C,Proposal,Mobile,South,0,29962.04
2410,Referral,Campaign A,Qualified,Tablet,North,0,15382.87
2411,Organic,Campaign A,Proposal,Tablet,South,1,8318.07
2412,Social Media,Campaign A,Leads,Mobile,North,1,19060.26
2413,Email,Campaign A,Leads,Mobile,North,0,21344.68
2414,Email,Campaign B,Leads,Mobile,South,0,31805.53
2415,Email,Campaign B,Leads,Mobile,East,0,45811.91
2416,Referral,Campaign A,Visited,Mobile,West,0,2773.06
2417,Paid Ads,Campaign C,Customer,Desktop,South,0,12939.39
2418,Social Media,Campaign A,Leads,Mobile,East,0,10492.08
2419,Referral,Campaign B,Visited,Desktop,North,0,25612.43
2420,Social Media,Campaign C,Leads,Tablet,East,0,22055.34
2421,Social Media,Campaign B,Visited,Mobile,South,0,36722.84
2422,Paid Ads,Campaign B,Visited,Mobile,South,1,12878.38
2423,Email,Campaign C,Visited,Mobile,East,0,30130.42
2424,Paid Ads,Campaign A,Leads,Tablet,South,0,44309.01
2425,Referral,Campaign A,Leads,Desktop,West,0,45623.21
2426,Referral,Campaign A,Proposal,Desktop,East,0,47980.45
2427,Referral,Campaign A,Qualified,Mobile,North,0,38889.8
2428,Paid Ads,Campaign C,Leads,Mobile,East,0,45393.41
2429,Social Media,Campaign C,Leads,Mobile,East,0,12492.01
2430,Social Media,Campaign C,Leads,Mobile,East,0,10681.47
2431,Organic,Campaign B,Proposal,Tablet,East,0,1317.92
2432,Referral,Campaign C,Visited,Mobile,North,0,35635.37
2433,Social Media,Campaign A,Visited,Tablet,North,1,46935.89
2434,Organic,Campaign B,Proposal,Mobile,North,0,10159.83
2435,Social Media,Campaign A,Leads,Desktop,East,0,32210.24
2436,Referral,Campaign A,Visited,Desktop,West,0,37576.53
2437,Email,Campaign C,Visited,Mobile,West,1,46453.1
2438,Referral,Campaign C,Customer,Mobile,North,0,32696.15
2439,Paid Ads,Campaign A,Proposal,Tablet,West,0,48544.39
2440,Social Media,Campaign A,Qualified,Mobile,West,1,17888.98
2441,Social Media,Campaign B,Leads,Mobile,West,0,18146.5
2442,Paid Ads,Campaign C,Leads,Mobile,West,0,27607.61
2443,Paid Ads,Campaign B,Customer,Desktop,West,0,19791.59
2444,Email,Campaign B,Customer,Tablet,South,1,1069.86
2445,Social Media,Campaign B,Visited,Desktop,North,0,36856.83
2446,Social Media,Campaign A,Proposal,Tablet,East,0,37834.14
2447,Email,Campaign B,Visited,Desktop,West,0,37601.76
2448,Organic,Campaign B,Visited,Mobile,South,0,17906.01
2449,Email,Campaign A,Qualified,Desktop,East,0,26592.18
2450,Referral,Campaign C,Leads,Desktop,South,0,18638.7
2451,Social Media,Campaign C,Customer,Tablet,West,0,1785.78
2452,Paid Ads,Campaign B,Visited,Tablet,West,0,28560.0
2453,Referral,Campaign A,Leads,Desktop,West,0,7064.27
2454,Social Media,Campaign C,Customer,Tablet,West,1,4922.02
2455,Email,Campaign B,Customer,Tablet,East,0,38019.45
2456,Referral,Campaign B,Visited,Tablet,East,1,1465.8
2457,Social Media,Campaign A,Leads,Tablet,South,0,47991.41
2458,Organic,Campaign B,Qualified,Tablet,North,0,26247.51
2459,Organic,Campaign C,Visited,Desktop,West,0,49167.81
2460,Paid Ads,Campaign A,Customer,Tablet,South,0,3841.88
2461,Social Media,Campaign C,Customer,Mobile,South,1,29592.95
2462,Organic,Campaign C,Visited,Desktop,South,1,18117.02
2463,Email,Campaign C,Visited,Desktop,West,0,42330.64
2464,Social Media,Campaign B,Visited,Desktop,West,0,18699.91
2465,Email,Campaign B,Customer,Tablet,South,0,13763.89
2466,Email,Campaign C,Visited,Mobile,West,0,43020.1
2467,Organic,Campaign C,Leads,Tablet,South,0,19358.0
2468,Social Media,Campaign A,Leads,Desktop,East,0,1824.83
2469,Referral,Campaign A,Qualified,Desktop,West,0,20124.17
2470,Organic,Campaign B,Visited,Desktop,East,0,33071.59
2471,Organic,Campaign B,Visited,Desktop,North,1,13463.62
2472,Social Media,Campaign A,Customer,Tablet,West,1,22167.39
2473,Social Media,Campaign C,Customer,Mobile,North,0,3779.04
2474,Email,Campaign B,Proposal,Mobile,South,1,29816.55
2475,Social Media,Campaign C,Visited,Desktop,West,0,38058.45
2476,Email,Campaign A,Leads,Mobile,West,0,21252.32
2477,Organic,Campaign B,Qualified,Desktop,West,0,21591.4
2478,Paid Ads,Campaign B,Visited,Desktop,North,0,5325.84
2479,Referral,Campaign A,Customer,Mobile,North,0,10895.1
2480,Organic,Campaign B,Qualified,Desktop,South,1,8579.09
2481,Social Media,Campaign A,Visited,Mobile,East,1,24602.7
2482,Referral,Campaign B,Customer,Desktop,East,0,26933.52
2483,Paid Ads,Campaign A,Customer,Mobile,North,1,47498.07
2484,Paid Ads,Campaign B,Visited,Desktop,West,0,4588.34
2485,Email,Campaign C,Leads,Mobile,East,0,30393.53
2486,Referral,Campaign C,Leads,Desktop,East,0,26798.43
2487,Email,Campaign C,Leads,Desktop,North,0,26295.42
2488,Organic,Campaign B,Visited,Desktop,South,0,43784.81
2489,Referral,Campaign B,Qualified,Mobile,North,0,11071.39
2490,Organic,Campaign C,Customer,Tablet,North,0,2997.89
2491,Email,Campaign C,Leads,Desktop,West,0,33941.3
2492,Referral,Campaign A,Visited,Desktop,North,0,17912.72
2493,Email,Campaign A,Qualified,Mobile,West,0,1861.91
2494,Referral,Campaign A,Leads,Desktop,South,0,13317.33
2495,Email,Campaign C,Proposal,Desktop,West,0,16157.01
2496,Paid Ads,Campaign C,Leads,Desktop,South,0,31225.08
2497,Email,Campaign C,Visited,Desktop,South,1,9456.7
2498,Paid Ads,Campaign A,Visited,Tablet,South,0,21239.66
2499,Email,Campaign B,Proposal,Tablet,North,0,24641.3
2500,Referral,Campaign C,Visited,Desktop,West,0,23502.63
2501,Referral,Campaign B,Proposal,Desktop,East,0,48723.1
2502,Referral,Campaign B,Visited,Desktop,North,0,3229.71
2503,Social Media,Campaign B,Leads,Tablet,South,0,47597.44
2504,Organic,Campaign A,Leads,Tablet,East,1,29514.92
2505,Referral,Campaign B,Customer,Mobile,North,0,39990.66
2506,Paid Ads,Campaign C,Customer,Mobile,East,0,22089.24
2507,Referral,Campaign A,Visited,Desktop,South,0,23238.06
2508,Social Media,Campaign C,Leads,Desktop,East,0,44087.0
2509,Paid Ads,Campaign C,Visited,Tablet,East,0,44900.79
2510,Social Media,Campaign A,Leads,Desktop,South,0,12695.76
2511,Paid Ads,Campaign C,Leads,Desktop,East,1,10762.85
2512,Email,Campaign C,Customer,Tablet,North,0,25315.52
2513,Organic,Campaign A,Customer,Tablet,East,1,45113.57
2514,Organic,Campaign C,Leads,Tablet,West,0,16795.4
2515,Social Media,Campaign B,Leads,Tablet,North,0,32948.72
2516,Organic,Campaign C,Proposal,Mobile,East,0,35699.43
2517,Social Media,Campaign B,Proposal,Tablet,West,0,39155.06
2518,Social Media,Campaign C,Visited,Tablet,West,1,28632.3
2519,Social Media,Campaign A,Leads,Desktop,West,0,20720.3
2520,Organic,Campaign A,Leads,Desktop,East,0,48383.78
2521,Social Media,Campaign C,Visited,Desktop,South,1,30955.21
2522,Organic,Campaign A,Visited,Mobile,West,1,36699.7
2523,Social Media,Campaign C,Visited,Tablet,South,1,17904.16
2524,Referral,Campaign A,Qualified,Tablet,North,1,33827.51
2525,Social Media,Campaign B,Visited,Mobile,South,0,13632.09
2526,Paid Ads,Campaign C,Visited,Tablet,South,1,13009.75
2527,Social Media,Campaign B,Visited,Desktop,South,0,36021.39
2528,Email,Campaign B,Proposal,Mobile,South,1,26548.34
2529,Social Media,Campaign C,Proposal,Tablet,South,1,34480.55
2530,Paid Ads,Campaign B,Leads,Mobile,North,0,14202.49
2531,Paid Ads,Campaign C,Leads,Mobile,North,1,30337.44
2532,Organic,Campaign B,Customer,Tablet,South,0,22752.75
2533,Referral,Campaign C,Visited,Desktop,South,0,30251.05
2534,Social Media,Campaign C,Visited,Tablet,West,0,15253.11
2535,Organic,Campaign A,Visited,Tablet,North,1,36057.1
2536,Referral,Campaign C,Visited,Desktop,East,0,40490.54
2537,Social Media,Campaign C,Leads,Tablet,North,0,13735.91
2538,Email,Campaign B,Customer,Tablet,East,0,15730.41
2539,Social Media,Campaign C,Qualified,Tablet,West,1,33396.56
2540,Paid Ads,Campaign A,Leads,Mobile,South,0,35083.67
2541,Paid Ads,Campaign B,Customer,Mobile,West,1,35500.88
2542,Email,Campaign B,Visited,Mobile,South,1,34452.23
2543,Organic,Campaign A,Visited,Tablet,North,0,20247.58
2544,Referral,Campaign B,Qualified,Desktop,South,0,20347.83
2545,Social Media,Campaign B,Qualified,Mobile,East,0,13486.06
2546,Paid Ads,Campaign B,Visited,Desktop,East,1,8684.85
2547,Organic,Campaign B,Leads,Tablet,West,1,34936.29
2548,Email,Campaign A,Qualified,Mobile,North,0,5566.25
2549,Paid Ads,Campaign A,Qualified,Tablet,East,1,46951.82
2550,Email,Campaign B,Qualified,Desktop,West,0,41507.63
2551,Social Media,Campaign B,Leads,Mobile,North,0,43017.78
2552,Referral,Campaign A,Visited,Mobile,North,1,45426.77
2553,Paid Ads,Campaign A,Leads,Mobile,West,0,21021.64
2554,Paid Ads,Campaign A,Visited,Mobile,East,1,42488.34
2555,Social Media,Campaign B,Customer,Desktop,East,0,8745.0
2556,Organic,Campaign B,Leads,Mobile,West,1,2060.45
2557,Referral,Campaign C,Leads,Tablet,East,0,39459.68
2558,Paid Ads,Campaign A,Proposal,Mobile,West,0,4665.04
2559,Referral,Campaign B,Leads,Desktop,East,1,49437.71
2560,Paid Ads,Campaign A,Leads,Mobile,East,0,34065.03
2561,Referral,Campaign B,Proposal,Desktop,West,0,37919.04
2562,Email,Campaign A,Proposal,Desktop,West,1,13044.39
2563,Paid Ads,Campaign B,Qualified,Tablet,East,0,34019.4
2564,Referral,Campaign C,Visited,Mobile,West,1,3117.78
2565,Organic,Campaign C,Qualified,Mobile,East,0,42053.46
2566,Email,Campaign A,Proposal,Mobile,South,0,9311.58
2567,Email,Campaign B,Visited,Tablet,North,1,35170.55
2568,Organic,Campaign B,Visited,Tablet,North,0,11999.54
2569,Referral,Campaign A,Proposal,Desktop,East,0,4354.21
2570,Social Media,Campaign B,Visited,Desktop,North,0,24593.19
2571,Organic,Campaign A,Proposal,Desktop,East,1,9295.02
2572,Referral,Campaign B,Leads,Tablet,West,0,36742.76
2573,Organic,Campaign A,Leads,Tablet,South,0,12640.73
2574,Organic,Campaign B,Visited,Tablet,North,0,17781.16
2575,Paid Ads,Campaign A,Proposal,Desktop,North,0,28804.52
2576,Referral,Campaign B,Leads,Tablet,West,0,14963.45
2577,Social Media,Campaign C,Leads,Desktop,South,0,19521.42
2578,Paid Ads,Campaign B,Qualified,Desktop,South,0,40965.47
2579,Organic,Campaign A,Qualified,Mobile,South,0,9781.28
2580,Organic,Campaign C,Customer,Mobile,West,0,5027.88
2581,Organic,Campaign B,Leads,Mobile,North,0,17089.53
2582,Referral,Campaign C,Leads,Desktop,North,0,21794.46
2583,Referral,Campaign B,Customer,Mobile,South,1,27590.3
2584,Paid Ads,Campaign C,Qualified,Mobile,West,0,19248.76
2585,Social Media,Campaign A,Visited,Mobile,West,0,39705.67
2586,Paid Ads,Campaign B,Visited,Tablet,West,0,2926.65
2587,Email,Campaign B,Proposal,Desktop,South,0,22156.61
2588,Organic,Campaign A,Leads,Mobile,West,1,19730.54
2589,Organic,Campaign C,Qualified,Tablet,South,1,32731.35
2590,Organic,Campaign A,Leads,Tablet,South,0,48347.54
2591,Paid Ads,Campaign A,Visited,Tablet,South,0,26008.39
2592,Paid Ads,Campaign C,Qualified,Mobile,East,0,49356.97
2593,Organic,Campaign A,Visited,Tablet,South,0,15810.22
2594,Paid Ads,Campaign B,Leads,Desktop,West,1,2512.54
2595,Referral,Campaign B,Leads,Tablet,East,0,9117.5
2596,Referral,Campaign B,Leads,Tablet,North,0,20361.12
2597,Paid Ads,Campaign A,Qualified,Tablet,North,0,16500.36
2598,Organic,Campaign B,Proposal,Tablet,West,0,5755.65
2599,Paid Ads,Campaign B,Proposal,Desktop,West,0,22200.35
2600,Paid Ads,Campaign B,Visited,Mobile,West,1,17567.67
2601,Paid Ads,Campaign B,Visited,Desktop,West,0,7008.34
2602,Email,Campaign B,Leads,Desktop,East,0,15509.74
2603,Referral,Campaign B,Customer,Mobile,West,0,44435.37
2604,Social Media,Campaign A,Proposal,Tablet,South,0,15800.39
2605,Social Media,Campaign B,Proposal,Mobile,North,0,35983.82
2606,Email,Campaign B,Leads,Mobile,West,0,30990.31
2607,Paid Ads,Campaign C,Leads,Desktop,South,0,21931.88
2608,Email,Campaign A,Leads,Mobile,West,0,12712.26
2609,Email,Campaign A,Visited,Tablet,South,1,19081.72
2610,Organic,Campaign A,Visited,Desktop,East,0,30013.25
2611,Referral,Campaign A,Customer,Tablet,North,1,18186.91
2612,Social Media,Campaign B,Visited,Desktop,North,0,11529.93
2613,Paid Ads,Campaign B,Visited,Tablet,East,0,6706.67
2614,Social Media,Campaign C,Visited,Mobile,South,0,44108.58
2615,Social Media,Campaign C,Customer,Mobile,West,1,22575.34
2616,Referral,Campaign A,Qualified,Mobile,South,0,31635.21
2617,Social Media,Campaign C,Qualified,Tablet,North,0,25030.11
2618,Social Media,Campaign C,Customer,Desktop,East,0,43755.76
2619,Email,Campaign A,Leads,Desktop,East,0,27799.81
2620,Referral,Campaign A,Qualified,Desktop,South,0,24558.29
2621,Organic,Campaign C,Visited,Mobile,South,1,46305.45
2622,Paid Ads,Campaign B,Visited,Tablet,East,0,36264.79
2623,Social Media,Campaign C,Proposal,Desktop,North,0,6465.95
2624,Paid Ads,Campaign C,Proposal,Tablet,West,0,9707.52
2625,Organic,Campaign B,Leads,Desktop,West,0,39569.02
2626,Paid Ads,Campaign B,Leads,Mobile,South,0,41956.71
2627,Organic,Campaign A,Leads,Tablet,East,1,27714.35
2628,Email,Campaign A,Visited,Desktop,East,0,28168.31
2629,Social Media,Campaign C,Visited,Desktop,East,1,31964.72
2630,Organic,Campaign B,Visited,Desktop,North,1,22516.67
2631,Paid Ads,Campaign A,Visited,Desktop,South,0,34329.76
2632,Social Media,Campaign C,Proposal,Mobile,South,0,6315.58
2633,Email,Campaign B,Visited,Desktop,South,0,48102.68
2634,Social Media,Campaign C,Visited,Desktop,North,1,37757.59
2635,Organic,Campaign A,Leads,Mobile,South,0,31927.54
2636,Email,Campaign A,Proposal,Desktop,West,0,16499.78
2637,Paid Ads,Campaign B,Visited,Tablet,South,0,8886.82
2638,Email,Campaign C,Visited,Tablet,South,0,21057.81
2639,Email,Campaign B,Leads,Desktop,South,0,33417.26
2640,Referral,Campaign A,Qualified,Mobile,North,0,32051.78
2641,Email,Campaign A,Qualified,Mobile,West,1,19749.42
2642,Email,Campaign C,Proposal,Mobile,West,1,31051.03
2643,Social Media,Campaign C,Customer,Desktop,East,0,40873.67
2644,Paid Ads,Campaign C,Proposal,Desktop,East,0,2287.95
2645,Social Media,Campaign B,Qualified,Tablet,West,1,23080.43
2646,Social Media,Campaign C,Leads,Mobile,South,0,38169.21
2647,Organic,Campaign C,Visited,Desktop,South,1,27761.08
2648,Social Media,Campaign A,Customer,Desktop,South,0,32922.33
2649,Referral,Campaign A,Leads,Desktop,North,0,26317.14
2650,Referral,Campaign C,Visited,Mobile,South,0,49601.85
2651,Organic,Campaign C,Qualified,Mobile,North,0,3676.46
2652,Paid Ads,Campaign A,Visited,Tablet,West,1,25061.2
