CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,InternetService,TechSupport,TotalCharges,Churn
C01078,Male,0,5,31.62,Month-to-month,Electronic check,No,No,183.68,Yes
C01079,Female,0,55,75.5,Month-to-month,Electronic check,Fiber optic,No,4184.11,No
C01080,Male,1,61,48.72,Month-to-month,Bank transfer,DSL,Yes,2943.89,Yes
C01081,Male,0,8,114.02,Month-to-month,Credit card,Fiber optic,No,935.05,Yes
C01082,Male,1,16,96.21,Month-to-month,Mailed check,Fiber optic,Yes,1524.89,Yes
C01083,Male,0,48,117.25,Month-to-month,Credit card,DSL,No,5644.68,Yes
C01084,Female,0,61,23.76,Month-to-month,Mailed check,Fiber optic,Yes,1411.56,No
C01085,Female,0,15,48.51,Two year,Mailed check,DSL,No,748.21,Yes
C01086,Male,0,65,39.54,Two year,Credit card,Fiber optic,No,2617.31,No
C01087,Male,0,22,21.12,Month-to-month,Mailed check,Fiber optic,No,419.0,Yes
C01088,Female,0,3,44.23,Month-to-month,Mailed check,Fiber optic,Yes,92.07,No
C01089,Female,0,54,87.88,One year,Credit card,Fiber optic,No,4707.88,No
C01090,Female,0,14,43.11,Month-to-month,Electronic check,DSL,Yes,596.6,No
C01091,Female,0,36,70.9,Month-to-month,Credit card,No,No,2531.48,Yes
C01092,Male,1,67,108.78,Month-to-month,Bank transfer,DSL,No,7318.95,Yes
C01093,Female,0,10,89.38,Two year,Mailed check,DSL,No,891.18,Yes
C01094,Male,1,49,59.46,Two year,Bank transfer,Fiber optic,Yes,2911.99,No
C01095,Female,0,65,57.25,Month-to-month,Mailed check,Fiber optic,No,3742.95,Yes
C01096,Female,0,57,65.57,Month-to-month,Electronic check,DSL,No,3723.69,No
C01097,Female,1,27,37.7,Two year,Mailed check,No,No,1003.22,Yes
C01098,Female,0,5,83.4,Two year,Credit card,Fiber optic,Yes,442.69,Yes
C01099,Female,0,71,56.42,Two year,Mailed check,No,No,4033.82,No
C01100,Male,0,57,105.24,Month-to-month,Bank transfer,Fiber optic,Yes,5950.12,No
C01101,Male,0,15,95.66,Month-to-month,Credit card,Fiber optic,No,1399.28,Yes
C01102,Female,0,30,81.05,One year,Bank transfer,Fiber optic,Yes,2402.81,No
C01103,Female,1,20,56.42,Month-to-month,Electronic check,DSL,No,1113.56,No
C01104,Male,0,37,40.99,Month-to-month,Bank transfer,Fiber optic,Yes,1495.77,No
C01105,Female,0,3,97.62,Month-to-month,Bank transfer,Fiber optic,No,309.71,Yes
C01106,Female,0,41,68.64,Two year,Bank transfer,DSL,No,2847.05,No
C01107,Male,0,39,42.48,Two year,Credit card,DSL,No,1625.93,No
C01108,Female,0,26,39.52,Month-to-month,Electronic check,DSL,No,1033.82,Yes
C01109,Female,0,2,36.54,Two year,Electronic check,Fiber optic,Yes,59.86,No
C01110,Male,0,23,97.72,Month-to-month,Electronic check,Fiber optic,Yes,2248.14,Yes
C01111,Male,0,23,42.9,One year,Bank transfer,Fiber optic,Yes,998.78,No
C01112,Male,0,16,72.66,Month-to-month,Credit card,No,No,1201.92,Yes
C01113,Female,0,9,65.15,Month-to-month,Credit card,Fiber optic,No,555.58,Yes
C01114,Male,0,13,77.96,Month-to-month,Credit card,No,No,972.18,No
C01115,Male,0,28,107.72,Month-to-month,Bank transfer,DSL,Yes,3028.88,Yes
C01116,Male,1,27,106.77,Month-to-month,Electronic check,DSL,No,2872.2,No
C01117,Male,0,51,65.11,Month-to-month,Bank transfer,Fiber optic,No,3286.9,Yes
C01118,Male,0,64,21.54,Two year,Credit card,Fiber optic,No,1340.27,No
C01119,Male,0,52,62.64,Month-to-month,Bank transfer,Fiber optic,No,3263.17,Yes
C01120,Female,0,38,80.62,Month-to-month,Mailed check,Fiber optic,No,3043.61,No
C01121,Female,0,65,75.78,Month-to-month,Electronic check,DSL,No,4975.44,No
C01122,Male,0,18,85.13,Month-to-month,Electronic check,Fiber optic,Yes,1522.93,No
C01123,Male,0,63,35.41,Month-to-month,Credit card,Fiber optic,No,2202.06,No
C01124,Male,0,51,84.65,One year,Bank transfer,DSL,No,4330.03,Yes
C01125,Female,0,9,38.27,Month-to-month,Credit card,Fiber optic,Yes,318.86,No
C01126,Female,0,13,95.05,One year,Bank transfer,No,Yes,1235.06,No
C01127,Female,0,40,53.91,One year,Mailed check,Fiber optic,Yes,2154.66,No
C01128,Female,0,55,90.99,Month-to-month,Electronic check,Fiber optic,No,4999.81,Yes
C01129,Female,1,43,24.79,Month-to-month,Electronic check,DSL,Yes,1095.58,Yes
C01130,Female,1,44,60.79,Two year,Bank transfer,DSL,No,2646.42,No
C01131,Female,1,68,90.5,Month-to-month,Electronic check,Fiber optic,Yes,6194.43,Yes
C01132,Female,1,33,42.69,Month-to-month,Bank transfer,Fiber optic,No,1437.9,No
C01133,Female,1,24,99.53,Two year,Credit card,DSL,No,2372.03,No
C01134,Male,0,36,83.08,Month-to-month,Mailed check,DSL,No,2958.94,Yes
C01135,Male,0,10,78.76,Month-to-month,Bank transfer,No,Yes,765.55,No
C01136,Male,0,20,55.35,Two year,Mailed check,Fiber optic,No,1090.26,No
C01137,Male,0,12,68.25,Month-to-month,Credit card,Fiber optic,No,824.69,No
C01138,Female,0,62,79.73,Month-to-month,Credit card,DSL,No,4897.9,No
C01139,Female,0,18,67.25,Two year,Credit card,DSL,Yes,1251.94,No
C01140,Male,0,63,89.83,Two year,Bank transfer,DSL,Yes,5619.16,No
C01141,Female,0,25,63.37,Month-to-month,Mailed check,Fiber optic,No,1562.18,Yes
C01142,Male,1,12,40.23,Month-to-month,Mailed check,DSL,Yes,443.69,No
C01143,Female,0,21,41.39,One year,Electronic check,Fiber optic,Yes,844.86,No
C01144,Male,0,25,20.58,One year,Bank transfer,No,No,548.27,No
C01145,Female,0,11,50.1,Month-to-month,Electronic check,DSL,No,562.62,No
C01146,Female,0,64,94.89,Month-to-month,Electronic check,Fiber optic,No,6045.69,Yes
C01147,Male,1,50,99.42,Month-to-month,Bank transfer,Fiber optic,No,5008.18,Yes
C01148,Female,0,62,40.25,Two year,Electronic check,No,No,2525.57,No
C01149,Male,0,49,115.9,Two year,Electronic check,Fiber optic,No,5704.46,No
C01150,Male,0,14,70.24,Two year,Electronic check,DSL,No,1018.12,No
C01151,Male,0,1,111.7,Two year,Credit card,DSL,No,123.66,Yes
C01152,Male,0,25,90.68,Month-to-month,Bank transfer,Fiber optic,Yes,2267.14,No
C01153,Female,0,59,92.24,Month-to-month,Credit card,Fiber optic,Yes,5429.55,No
C01154,Female,0,69,28.5,One year,Electronic check,DSL,No,1938.88,No
C01155,Female,0,5,42.0,One year,Electronic check,Fiber optic,No,215.74,No
C01156,Male,0,19,20.88,Month-to-month,Credit card,Fiber optic,No,435.67,Yes
C01157,Female,1,23,91.61,Month-to-month,Electronic check,DSL,No,2116.43,Yes
C01158,Male,0,9,54.44,Two year,Bank transfer,Fiber optic,Yes,531.92,No
C01159,Female,1,50,98.67,Month-to-month,Mailed check,DSL,Yes,4919.19,Yes
C01160,Female,0,16,53.89,Month-to-month,Credit card,Fiber optic,Yes,881.75,Yes
C01161,Female,0,33,101.93,One year,Mailed check,Fiber optic,No,3378.56,Yes
C01162,Male,0,2,33.07,One year,Mailed check,DSL,No,83.18,No
C01163,Female,0,14,37.34,Month-to-month,Mailed check,Fiber optic,No,537.26,No
C01164,Female,0,1,54.09,One year,Credit card,Fiber optic,No,26.26,No
C01165,Male,0,58,60.85,Month-to-month,Electronic check,No,No,3493.66,Yes
C01166,Female,0,16,54.87,Month-to-month,Bank transfer,DSL,No,925.78,Yes
C01167,Male,1,47,96.36,Month-to-month,Electronic check,Fiber optic,No,4483.45,Yes
C01168,Female,0,44,29.7,One year,Bank transfer,Fiber optic,No,1303.57,Yes
C01169,Male,0,14,55.12,Two year,Electronic check,Fiber optic,No,764.19,No
C01170,Male,0,24,103.72,One year,Mailed check,Fiber optic,No,2475.28,No
C01171,Female,0,55,26.68,Two year,Mailed check,DSL,No,1495.6,No
C01172,Male,0,15,114.23,Month-to-month,Bank transfer,DSL,No,1737.99,Yes
C01173,Male,0,34,118.63,Month-to-month,Credit card,Fiber optic,No,4073.94,Yes
C01174,Male,0,2,28.86,Month-to-month,Electronic check,DSL,No,47.27,Yes
C01175,Male,0,27,49.13,Month-to-month,Mailed check,No,No,1332.93,Yes
C01176,Male,0,23,57.24,One year,Bank transfer,Fiber optic,Yes,1355.75,No
C01177,Male,0,68,97.64,One year,Electronic check,Fiber optic,No,6688.9,Yes
C01178,Female,1,14,79.59,Two year,Bank transfer,Fiber optic,No,1161.19,No
C01179,Male,1,63,84.44,Month-to-month,Credit card,Fiber optic,Yes,5341.5,Yes
C01180,Male,0,65,95.75,Month-to-month,Credit card,Fiber optic,No,6188.07,Yes
C01181,Female,0,68,31.8,Month-to-month,Electronic check,DSL,No,2114.72,No
C01182,Female,0,63,103.32,Month-to-month,Credit card,DSL,No,6541.68,No
C01183,Female,0,64,90.56,Month-to-month,Electronic check,DSL,No,5829.93,No
C01184,Female,0,32,77.73,Month-to-month,Electronic check,Fiber optic,No,2512.0,Yes
C01185,Female,0,13,108.97,Month-to-month,Credit card,Fiber optic,No,1394.6,Yes
C01186,Female,0,66,90.03,Month-to-month,Bank transfer,DSL,Yes,5955.96,Yes
C01187,Female,0,19,40.17,Month-to-month,Bank transfer,Fiber optic,No,744.85,No
C01188,Male,0,24,62.97,Month-to-month,Electronic check,DSL,No,1506.34,No
C01189,Male,1,11,69.4,Month-to-month,Mailed check,No,No,751.64,Yes
C01190,Female,0,59,25.52,Month-to-month,Electronic check,DSL,Yes,1547.04,Yes
C01191,Male,0,15,115.46,Month-to-month,Bank transfer,Fiber optic,No,1705.32,Yes
C01192,Male,1,10,32.86,Month-to-month,Electronic check,Fiber optic,No,336.36,Yes
C01193,Male,1,41,89.75,Month-to-month,Bank transfer,Fiber optic,No,3665.85,No
C01194,Female,0,27,70.62,Month-to-month,Credit card,DSL,No,1923.05,Yes
C01195,Female,0,60,22.56,Month-to-month,Electronic check,No,No,1360.06,No
C01196,Male,0,52,112.47,One year,Electronic check,DSL,Yes,5890.84,No
C01197,Female,1,28,105.18,One year,Credit card,Fiber optic,No,2905.2,Yes
C01198,Male,1,65,72.43,One year,Credit card,No,No,4680.01,No
C01199,Male,0,17,42.89,Month-to-month,Mailed check,Fiber optic,Yes,755.76,No
C01200,Male,0,44,32.16,Month-to-month,Credit card,Fiber optic,No,1401.92,Yes
C01201,Male,0,10,56.34,One year,Mailed check,No,No,529.98,No
C01202,Female,0,63,45.54,Month-to-month,Credit card,Fiber optic,No,2869.35,No
C01203,Female,0,47,70.67,One year,Bank transfer,DSL,No,3336.7,Yes
C01204,Female,1,38,116.64,Month-to-month,Electronic check,Fiber optic,Yes,4386.8,Yes
C01205,Male,0,70,77.5,Month-to-month,Credit card,DSL,No,5404.16,Yes
C01206,Female,1,53,108.99,One year,Bank transfer,DSL,No,5807.41,No
C01207,Male,1,44,85.09,Month-to-month,Credit card,Fiber optic,No,3745.98,Yes
C01208,Female,0,54,67.52,Month-to-month,Electronic check,Fiber optic,No,3599.62,No
C01209,Male,0,20,105.46,Month-to-month,Credit card,DSL,Yes,2087.4,Yes
C01210,Male,0,31,67.14,Month-to-month,Credit card,Fiber optic,Yes,2095.25,Yes
C01211,Male,0,7,106.86,Month-to-month,Electronic check,DSL,No,717.96,Yes
C01212,Female,0,58,49.16,Month-to-month,Credit card,No,No,2884.02,No
C01213,Female,0,10,32.88,One year,Electronic check,No,Yes,346.46,No
C01214,Female,0,10,105.53,One year,Mailed check,No,No,1052.44,Yes
C01215,Female,0,39,78.74,Month-to-month,Credit card,Fiber optic,No,3112.42,Yes
C01216,Male,0,28,108.91,Two year,Bank transfer,DSL,Yes,3038.66,No
C01217,Female,0,30,113.78,Month-to-month,Credit card,Fiber optic,Yes,3386.91,Yes
C01218,Female,0,37,25.36,Month-to-month,Electronic check,DSL,Yes,954.46,Yes
C01219,Male,0,67,70.1,One year,Electronic check,DSL,No,4704.03,No
C01220,Male,0,43,57.5,One year,Bank transfer,Fiber optic,No,2456.02,No
C01221,Male,0,52,82.59,One year,Bank transfer,DSL,No,4279.05,Yes
C01222,Female,0,56,99.36,Month-to-month,Electronic check,No,No,5553.98,No
C01223,Male,0,68,48.06,Month-to-month,Mailed check,No,No,3247.19,No
C01224,Male,0,9,75.68,Two year,Mailed check,DSL,Yes,702.14,No
C01225,Male,0,23,90.87,Month-to-month,Electronic check,Fiber optic,No,2105.15,No
C01226,Female,1,63,33.44,One year,Mailed check,Fiber optic,Yes,2100.8,No
C01227,Male,0,61,101.41,Month-to-month,Bank transfer,Fiber optic,No,6175.8,Yes
C01228,Female,0,40,80.61,One year,Mailed check,Fiber optic,No,3210.91,No
C01229,Female,0,44,114.95,Month-to-month,Bank transfer,DSL,Yes,5036.15,No
C01230,Male,0,24,53.95,Month-to-month,Credit card,Fiber optic,No,1253.37,Yes
C01231,Male,0,51,30.81,Month-to-month,Bank transfer,Fiber optic,No,1548.13,Yes
C01232,Female,0,58,70.65,One year,Credit card,No,No,4079.82,Yes
C01233,Male,0,33,28.58,One year,Bank transfer,DSL,Yes,947.91,No
C01234,Male,0,16,116.95,Month-to-month,Bank transfer,DSL,Yes,1898.58,Yes
C01235,Female,0,22,23.87,One year,Mailed check,Fiber optic,No,514.71,No
C01236,Female,0,57,95.35,Month-to-month,Bank transfer,Fiber optic,No,5479.43,No
C01237,Male,0,62,72.51,Month-to-month,Electronic check,Fiber optic,Yes,4528.35,Yes
C01238,Female,1,71,56.86,Month-to-month,Credit card,Fiber optic,No,4085.54,No
C01239,Male,0,70,26.58,Month-to-month,Credit card,Fiber optic,No,1898.22,Yes
C01240,Male,0,30,82.22,Month-to-month,Bank transfer,Fiber optic,No,2478.27,No
C01241,Male,0,23,78.52,Month-to-month,Electronic check,DSL,Yes,1815.81,No
C01242,Female,0,32,48.09,One year,Bank transfer,Fiber optic,No,1501.83,No
C01243,Male,0,57,111.02,One year,Bank transfer,DSL,Yes,6350.38,Yes
C01244,Male,0,9,50.41,One year,Mailed check,DSL,No,463.71,No
C01245,Male,0,31,64.97,Month-to-month,Bank transfer,No,No,2014.76,No
C01246,Female,0,71,74.38,Two year,Bank transfer,DSL,Yes,5300.31,No
C01247,Female,0,9,30.02,One year,Mailed check,No,No,264.58,Yes
C01248,Female,0,13,113.22,Month-to-month,Mailed check,DSL,Yes,1474.25,Yes
C01249,Female,1,58,57.45,One year,Electronic check,DSL,No,3321.94,Yes
C01250,Female,0,3,28.08,Month-to-month,Mailed check,Fiber optic,Yes,105.98,Yes
C01251,Male,0,35,58.73,Month-to-month,Credit card,Fiber optic,Yes,2093.21,No
C01252,Female,0,21,80.02,Month-to-month,Credit card,Fiber optic,No,1714.5,Yes
C01253,Female,0,64,71.37,Month-to-month,Electronic check,Fiber optic,No,4596.28,No
C01254,Female,0,52,89.45,Two year,Bank transfer,DSL,Yes,4602.78,No
C01255,Male,0,34,25.55,Month-to-month,Electronic check,No,Yes,909.89,No
C01256,Female,0,35,48.45,Month-to-month,Mailed check,DSL,Yes,1673.24,Yes
C01257,Female,0,15,101.92,Two year,Bank transfer,Fiber optic,No,1567.6,No
C01258,Male,0,6,27.99,Two year,Electronic check,Fiber optic,No,137.64,Yes
C01259,Female,0,32,105.55,One year,Electronic check,Fiber optic,No,3371.56,Yes
C01260,Male,1,52,29.19,Month-to-month,Credit card,Fiber optic,No,1542.82,Yes
C01261,Male,0,28,103.45,Month-to-month,Electronic check,DSL,Yes,2910.63,No
C01262,Male,0,64,56.08,One year,Bank transfer,No,No,3580.71,No
C01263,Male,0,19,81.22,Month-to-month,Electronic check,DSL,Yes,1561.04,Yes
C01264,Male,0,15,35.29,Month-to-month,Electronic check,DSL,No,534.24,Yes
C01265,Female,0,6,26.62,Month-to-month,Mailed check,Fiber optic,No,137.29,Yes
C01266,Male,0,38,41.59,Month-to-month,Electronic check,DSL,No,1595.05,No
C01267,Male,0,26,32.79,Month-to-month,Bank transfer,DSL,Yes,822.96,No
C01268,Female,0,51,51.24,Month-to-month,Credit card,Fiber optic,Yes,2632.64,Yes
C01269,Male,0,53,71.44,Month-to-month,Credit card,Fiber optic,No,3736.63,Yes
C01270,Female,0,56,78.88,Month-to-month,Credit card,DSL,No,4422.16,Yes
C01271,Female,0,59,98.99,Month-to-month,Credit card,Fiber optic,Yes,5830.52,Yes
C01272,Female,0,70,85.62,Month-to-month,Mailed check,Fiber optic,Yes,5973.71,Yes
C01273,Male,0,58,80.88,One year,Bank transfer,Fiber optic,No,4692.61,No
C01274,Male,0,13,61.18,One year,Mailed check,No,No,809.87,No
C01275,Male,1,43,67.38,Month-to-month,Credit card,Fiber optic,No,2943.87,No
C01276,Female,1,51,61.45,Month-to-month,Mailed check,Fiber optic,Yes,3167.26,Yes
C01277,Male,1,19,104.22,Month-to-month,Electronic check,Fiber optic,No,2001.89,Yes
C01278,Male,0,21,43.0,Month-to-month,Bank transfer,DSL,Yes,900.9,No
C01279,Male,0,24,20.57,Month-to-month,Electronic check,Fiber optic,No,482.89,Yes
C01280,Female,0,26,85.13,Month-to-month,Mailed check,No,Yes,2166.63,No
C01281,Female,0,45,40.25,One year,Electronic check,Fiber optic,Yes,1797.16,No
C01282,Male,0,28,109.01,One year,Mailed check,DSL,Yes,3087.12,Yes
C01283,Male,1,29,105.9,Month-to-month,Mailed check,Fiber optic,No,3059.5,Yes
C01284,Male,1,17,27.67,Month-to-month,Bank transfer,Fiber optic,No,466.55,Yes
C01285,Male,0,68,30.64,One year,Bank transfer,Fiber optic,No,2060.7,Yes
C01286,Female,0,44,69.52,Month-to-month,Bank transfer,Fiber optic,No,3036.29,No
C01287,Female,0,61,80.92,One year,Credit card,Fiber optic,No,4892.31,Yes
C01288,Female,1,68,47.49,Month-to-month,Bank transfer,DSL,No,3240.7,Yes
C01289,Female,1,25,91.68,One year,Electronic check,No,No,2286.81,No
C01290,Male,0,67,79.49,Two year,Bank transfer,Fiber optic,No,5336.43,No
C01291,Male,0,2,52.48,Two year,Bank transfer,DSL,Yes,109.65,No
C01292,Male,1,49,22.54,Month-to-month,Bank transfer,DSL,No,1134.34,Yes
C01293,Female,0,70,95.02,Month-to-month,Mailed check,No,Yes,6676.5,Yes
C01294,Male,0,26,41.48,Month-to-month,Mailed check,Fiber optic,No,1105.63,Yes
C01295,Female,1,27,103.45,Two year,Bank transfer,Fiber optic,No,2793.07,No
C01296,Female,0,18,62.03,Month-to-month,Mailed check,DSL,No,1101.93,Yes
C01297,Male,0,54,77.71,Month-to-month,Mailed check,DSL,No,4239.68,Yes
C01298,Male,0,1,107.29,Month-to-month,Credit card,DSL,Yes,62.72,No
C01299,Male,0,61,106.36,Month-to-month,Electronic check,Fiber optic,No,6453.22,Yes
C01300,Female,1,3,57.15,Month-to-month,Mailed check,Fiber optic,No,163.41,Yes
C01301,Male,0,68,40.89,Month-to-month,Electronic check,Fiber optic,Yes,2791.92,No
C01302,Female,1,41,97.51,Month-to-month,Mailed check,Fiber optic,No,3948.73,No
C01303,Male,0,37,63.31,Month-to-month,Bank transfer,DSL,Yes,2364.4,No
C01304,Female,0,51,39.2,Two year,Mailed check,DSL,No,2005.07,No
C01305,Female,0,15,110.44,One year,Mailed check,DSL,No,1655.07,No
C01306,Male,0,8,39.81,One year,Electronic check,DSL,No,310.83,No
C01307,Female,0,38,22.58,Month-to-month,Bank transfer,DSL,Yes,859.99,No
C01308,Female,0,56,22.03,One year,Credit card,Fiber optic,Yes,1199.86,No
C01309,Male,0,47,82.23,Month-to-month,Electronic check,Fiber optic,Yes,3825.68,No
C01310,Female,0,10,86.17,Month-to-month,Bank transfer,Fiber optic,Yes,840.66,Yes
C01311,Male,0,49,51.1,Month-to-month,Bank transfer,Fiber optic,No,2524.85,No
C01312,Female,0,41,52.0,Month-to-month,Electronic check,Fiber optic,No,2140.83,No
C01313,Male,0,30,53.95,Month-to-month,Mailed check,Fiber optic,No,1616.51,Yes
C01314,Male,0,5,88.02,Two year,Bank transfer,DSL,No,447.25,No
C01315,Female,0,71,25.81,Month-to-month,Credit card,No,Yes,1838.44,No
C01316,Female,0,31,112.91,Month-to-month,Mailed check,DSL,No,3480.91,Yes
C01317,Female,0,52,42.25,Month-to-month,Electronic check,DSL,Yes,2156.75,No
C01318,Female,0,23,119.97,Month-to-month,Electronic check,DSL,No,2798.99,Yes
C01319,Female,1,48,37.15,Month-to-month,Electronic check,No,Yes,1793.19,No
C01320,Male,0,40,97.15,Month-to-month,Electronic check,No,No,3905.77,No
C01321,Female,0,6,42.34,One year,Credit card,Fiber optic,Yes,250.44,No
C01322,Male,0,38,28.08,Month-to-month,Credit card,Fiber optic,No,1092.69,Yes
C01323,Male,0,41,107.49,Month-to-month,Bank transfer,Fiber optic,No,4415.54,Yes
C01324,Female,0,27,105.88,One year,Credit card,No,No,2814.14,No
C01325,Male,0,69,60.36,Two year,Electronic check,Fiber optic,No,4203.85,No
C01326,Male,0,57,90.24,One year,Credit card,No,No,5124.23,No
C01327,Male,1,17,75.71,One year,Mailed check,DSL,No,1250.86,Yes
C01328,Male,0,71,105.3,Month-to-month,Mailed check,DSL,No,7435.1,Yes
C01329,Female,0,47,51.51,Month-to-month,Bank transfer,Fiber optic,Yes,2443.01,No
C01330,Male,0,13,72.37,One year,Electronic check,DSL,No,961.21,No
C01331,Female,0,11,68.54,Two year,Credit card,No,No,773.96,No
C01332,Female,0,24,55.39,Month-to-month,Bank transfer,Fiber optic,No,1370.94,Yes
C01333,Male,0,4,109.15,Month-to-month,Bank transfer,No,No,421.49,Yes
C01334,Female,0,46,36.59,One year,Credit card,DSL,No,1689.25,No
C01335,Female,1,18,34.95,Month-to-month,Bank transfer,Fiber optic,Yes,641.05,No
C01336,Female,0,43,77.69,Month-to-month,Electronic check,Fiber optic,Yes,3388.62,No
C01337,Male,1,33,85.75,Month-to-month,Credit card,Fiber optic,No,2810.98,No
C01338,Female,0,10,39.46,One year,Mailed check,Fiber optic,No,440.23,No
C01339,Female,0,59,59.07,Two year,Mailed check,No,Yes,3450.0,No
C01340,Female,0,31,114.66,Month-to-month,Credit card,Fiber optic,Yes,3580.86,Yes
C01341,Male,1,28,44.66,Month-to-month,Bank transfer,DSL,No,1263.77,Yes
C01342,Female,0,60,86.84,Month-to-month,Bank transfer,No,Yes,5242.09,Yes
C01343,Male,0,3,94.01,Month-to-month,Mailed check,DSL,No,234.9,Yes
C01344,Male,0,55,64.81,Month-to-month,Mailed check,DSL,Yes,3522.36,No
C01345,Male,0,14,113.75,Month-to-month,Electronic check,DSL,Yes,1549.47,Yes
C01346,Male,0,58,93.67,Month-to-month,Bank transfer,Fiber optic,No,5442.16,No
C01347,Male,0,15,65.79,One year,Electronic check,DSL,No,997.14,No
C01348,Male,0,2,76.93,One year,Mailed check,DSL,No,194.47,No
C01349,Female,0,24,89.26,Month-to-month,Mailed check,No,No,2139.0,Yes
C01350,Male,0,64,79.22,Month-to-month,Mailed check,Fiber optic,Yes,5026.88,Yes
C01351,Female,0,71,107.87,Two year,Mailed check,DSL,No,7629.72,No
C01352,Female,0,24,55.69,Month-to-month,Electronic check,Fiber optic,No,1287.37,Yes
C01353,Male,1,27,49.99,One year,Mailed check,No,No,1377.4,No
C01354,Female,0,37,41.38,Month-to-month,Credit card,DSL,No,1562.62,No
C01355,Female,0,39,23.78,One year,Bank transfer,Fiber optic,No,977.21,No
C01356,Female,0,63,24.3,One year,Mailed check,Fiber optic,No,1522.12,No
C01357,Female,0,26,107.01,One year,Bank transfer,Fiber optic,No,2734.19,Yes
C01358,Male,0,65,87.84,Two year,Mailed check,Fiber optic,No,5683.07,Yes
C01359,Female,1,4,86.05,Two year,Electronic check,Fiber optic,No,352.98,Yes
C01360,Male,0,29,81.46,Month-to-month,Bank transfer,DSL,Yes,2408.53,No
C01361,Female,0,1,104.92,Month-to-month,Electronic check,Fiber optic,No,65.28,Yes
C01362,Female,0,50,68.03,Month-to-month,Mailed check,DSL,Yes,3363.66,Yes
C01363,Male,0,11,107.04,One year,Credit card,Fiber optic,Yes,1197.62,Yes
C01364,Female,0,59,55.94,One year,Credit card,DSL,No,3317.18,No
